seqname,tax_id,species_name
S001576220,658057,Roseovarius marinus
S000006932,438,Acetobacter pasteurianus
S000015956,435,Acetobacter aceti
S000091509,104097,Acetobacter estunensis
S000091510,178900,Acetobacter cerevisiae
S000092464,65959,Acetobacter pomorum
S000096471,178901,Acetobacter malorum
S000457157,304077,Acetobacter oeni
S000469292,104099,Acetobacter orleanensis
S000469293,104100,Acetobacter lovaniensis
S000469294,104098,Acetobacter peroxydans
S000469297,104102,Acetobacter tropicalis
S000469298,104101,Acetobacter indonesiensis
S000469304,146474,Acetobacter orientalis
S000469308,146475,Acetobacter cibinongensis
S000469310,146476,Acetobacter syzygii
S000481916,446692,Acetobacter senegalensis
S000549097,285268,Acetobacter nitrogenifigens
S000842635,431306,Acetobacter ghanensis
S001168716,483199,Acetobacter fabarum
S000397413,209650,Acidicaldus organivorans
S000381785,62140,Acidiphilium multivorum
S000413727,523,Acidiphilium angustum
S000413728,524,Acidiphilium cryptum
S000413730,33999,Acidiphilium organovorum
S000414138,76588,Acidiphilium acidophilum
S001093906,512382,Acidisoma tundrae
S001093907,512383,Acidisoma sibiricum
S000010801,50715,Acidisphaera rubrifaciens
S000413726,33998,Acidocella aminolytica
S000413729,525,Acidocella facilis
S001043921,472056,Acidocella aluminiidurans
S000006930,437,Acidomonas methanolica
S000968881,442969,Ameyamaea chiangmaiensis
S000469285,91915,Asaia bogorensis
S000469299,110479,Asaia siamensis
S000650533,220990,Asaia krungthepensis
S000870479,415421,Asaia lannensis
S001572692,657016,Asaia spathodeae
S000472450,365533,Belnapia moabensis
S000414109,77585,Craurococcus roseus
S000000390,66229,Gluconacetobacter intermedius
S000004997,33995,Gluconacetobacter europaeus
S000011481,33996,Gluconacetobacter diazotrophicus
S000019039,28448,Gluconacetobacter xylinus
S000020692,89584,Gluconacetobacter liquefaciens
S000020699,1053551,Gluconacetobacter sucrofermentans
S000130015,108528,Gluconacetobacter entanii
S000351376,440,Gluconacetobacter saccharivorans
S000387324,92759,Gluconacetobacter sacchari
S000388894,142834,Gluconacetobacter azotocaptans
S000400216,215220,Gluconacetobacter swingsii
S000400217,215221,Gluconacetobacter rhaeticus
S000415178,265960,Gluconacetobacter nataicola
S000429050,112140,Gluconacetobacter johannae
S000483410,65958,Gluconacetobacter oboediens
S000574765,288816,Gluconacetobacter kombuchae
S000728860,436,Gluconacetobacter hansenii
S000014972,442,Gluconobacter oxydans
S000259950,38308,Gluconobacter frateurii
S000439635,38307,Gluconobacter cerinus
S000439660,574987,Gluconobacter sphaericus
S000469600,257438,Gluconobacter thailandicus
S000496369,318683,Gluconobacter albidus
S000968878,376620,Gluconobacter japonicus
S001187275,563199,Gluconobacter kanchanaburiensis
S001572690,1307955,Gluconobacter wancherniae
S000610642,364410,Granulibacter bethesdensis
S000469432,153496,Kozakia baliensis
S000591168,320497,Neoasaia chiangmaiensis
S001872188,661190,alpha proteobacterium BCC 25710
S000414108,77675,Paracraurococcus ruber
S000011943,1071,Rhodopila globiformis
S000005151,35813,Roseococcus thiosulfatophilus
S000893843,455361,Roseococcus suduntuyensis
S000141396,198093,Roseomonas ludipueritiae
S000398100,204525,Roseomonas cervicalis
S000402934,257708,Roseomonas gilardii
S000539622,287609,Roseomonas lacus
S000650722,373043,Roseomonas aquatica
S000806233,424799,Roseomonas terrae
S000806277,424704,Roseomonas vinacea
S000841845,207340,Roseomonas mucosa
S000893309,452982,Roseomonas aerilata
S001151836,484882,Roseomonas stagni
S001168921,487318,Roseomonas frigidaquae
S001265329,568898,Roseomonas aestuarii
S001746549,693023,Roseomonas pecuniae
S000111731,182403,Rubritepida flocculans
S000439512,231053,Saccharibacter floricola
S000351835,94,Stella humosa
S000351836,217070,Stella vacuolata
S000366209,182838,Swaminathania salitolerans
S000964244,444053,Tanticharoenia sakaeratensis
S000008828,34010,Azospirillum halopraeferens
S000020300,92933,Azospirillum doebereinerae
S000128880,34011,Azospirillum irakense
S000129521,193,Azospirillum lipoferum
S000473616,192,Azospirillum brasilense
S000543165,286727,Azospirillum oryzae
S000583256,328839,Azospirillum melinis
S000721978,660513,Azospirillum zeae
S000768797,403962,Azospirillum canadense
S000770653,416170,Azospirillum rugosum
S000979199,488438,Azospirillum picis
S001099255,528244,Azospirillum thiophilum
S000769178,414052,Caenispirillum bisanense
S000388715,111831,Defluviicoccus vanus
S001154118,547014,Desertibacter roseus
S001242381,578943,Dongia mobilis
S001199308,1121832,Fodinicurvata sediminis
S001199309,1121830,Fodinicurvata fenggangensis
S000434855,171674,Inquilinus limosus
S000627888,363840,Inquilinus ginsengisoli
S000871875,80876,Insolitispirillum peregrinum
S000008159,55518,Magnetospirillum gryphiswaldense
S000011973,188,Magnetospirillum magnetotacticum
S001098623,523786,Marispirillum indicum
S000712640,390877,Nisaea denitrificans
S000712641,568392,Nisaea nitritireducens
S000871873,189,Novispirillum itersonii
S001098929,526216,Oceanibaculum indicum
S001243167,580166,Oceanibaculum pacificum
S000651225,374515,Pelagibius litoralis
S000018037,1082,Phaeospirillum fulvum
S000979120,461391,Phaeospirillum chandramohanii
S001743991,1220600,Phaeovibrio sulfidiphilus
S000431235,201185,Rhodocista pekingensis
S000439318,34018,Rhodocista centenaria
S000381435,69960,Rhodospira trueperi
S000253432,1084,Rhodospirillum photometricum
S000964810,442525,Rhodospirillum sulfurexigens
S002287861,1085,Rhodospirillum rubrum
S000020765,1087,Rhodovibrio salinarum
S000128561,140058,Roseospira navarrensis
S000130341,140057,Roseospira marina
S000735043,390880,Roseospira visakhapatnamensis
S000735045,391922,Roseospira goensis
S000003861,52762,Skermanella parooensis
S000712708,393310,Skermanella aerolata
S001097573,518767,Skermanella xinjiangensis
S000431410,382514,Telmatospirillum siberiense
S000824565,420996,Thalassobaculum litoreum
S000893790,455360,Thalassobaculum salexigens
S000113874,220697,Thalassospira xiamenensis
S000392261,168935,Thalassospira lucentensis
S000400395,502049,Thalassospira profundimaris
S000721114,393657,Thalassospira tepidiphila
S001328263,478503,Thalassospira xianhensis
S001416717,1321365,Tistlia consotensis
S000021075,171437,Tistrella mobilis
S000436977,948,Anaplasma phagocytophilum
S000008866,779,Ehrlichia ruminantium
S000014965,947,Ehrlichia ewingii
S000436654,945,Ehrlichia chaffeensis
S000437199,35795,Ehrlichia muris
S000008134,951,Neorickettsia sennetsu
S000436051,950,Neorickettsia risticii
S000413795,784,Orientia tsutsugamushi
S000015397,787,Rickettsia australis
S000334553,45262,Rickettsia aeschlimannii
S000388701,226665,Rickettsia heilongjiangensis
S000392961,238800,Rickettsia asiatica
S000413800,35793,Rickettsia sibirica
S000414651,786,Rickettsia akari
S000414655,33990,Rickettsia bellii
S000414656,788,Rickettsia canadensis
S000414664,35791,Rickettsia massiliae
S000414665,33991,Rickettsia montanensis
S000414666,33992,Rickettsia rhipicephali
S000414667,783,Rickettsia rickettsii
S000414680,35792,Rickettsia parkeri
S000434918,334545,Rickettsia tamurae
S000436058,782,Rickettsia prowazekii
S000437122,785,Rickettsia typhi
S000437236,37816,Rickettsia honei
S000500280,781,Rickettsia conorii
S000651080,369822,Rickettsia raoultii
S000701425,349750,Sneathiella chinensis
S000978792,418853,Sneathiella glossodoripedis
S000541026,295089,Altererythrobacter luteolus
S000646582,361183,Altererythrobacter epoxidivorans
S000775813,374177,Altererythrobacter indicus
S001045933,538382,Altererythrobacter marinus
S001418286,645517,Altererythrobacter namhicola
S001550313,650004,Altererythrobacter aestuarii
S001550381,543877,Altererythrobacter marensis
S000892534,450378,Croceicoccus marinus
S000394588,1044,Erythrobacter longus
S000394589,39960,Erythrobacter litoralis
S000395436,192812,Erythrobacter flavus
S000429252,225971,Erythrobacter citreus
S000441377,255984,Erythrobacter aquimaris
S000475149,266951,Erythrobacter seohaensis
S000475150,266952,Erythrobacter gaetbuli
S000505317,291985,Erythrobacter vulgaris
S001329025,604088,Erythrobacter nanhaisediminis
S001416245,502682,Erythrobacter gangjinensis
S000001273,60454,Porphyrobacter tepidarius
S000011830,1112,Porphyrobacter neustonensis
S000394587,196588,Porphyrobacter cryptus
S000427557,198312,Porphyrobacter sanguineus
S000441842,267135,Porphyrobacter donghaensis
S000541574,328225,Porphyrobacter dokdonensis
S000394590,35811,Erythromicrobium ramosum
S000382704,34015,Blastomonas natatoria
S000017844,169176,Novosphingobium tardaugens
S000018317,173676,Novosphingobium hassiacum
S000019473,48936,Sphingomonas subterranea
S000020061,48937,Sphingomonas stygia
S000335627,273168,Novosphingobium naphthalenivorans
S000458739,205844,Novosphingobium pentaromativorans
S000539365,145287,Novosphingobium lentum
S000547982,260085,Novosphingobium taihuense
S000711945,378548,Novosphingobium nitrogenifigens
S000824949,428991,Novosphingobium panipatense
S000965850,462949,Novosphingobium indicum
S001241680,574956,Novosphingobium soli
S002288502,48935,Sphingomonas aromaticivorans
S003610728,158500,Novosphingobium resinovorum
S000012028,56359,Sandaracinobacter sibiricus
S000576842,210512,Sandarakinorhabdus limnophila
S000003368,86193,Sphingobium abikonense
S000010453,46429,Sphingomonas chlorophenolica
S000019816,120107,Sphingobium cloacae
S000128764,121428,Sphingobium xenophagum
S000260195,135719,Sphingobium amiense
S000359025,332055,Sphingobium indicum
S000359026,332057,Sphingobium francense
S000382596,76947,Sphingomonas herbicidovorans
S000427979,332056,Sphingobium japonicum
S000599485,336203,Sphingobium fuliginis
S000652844,365341,Sphingobium aromaticiconvertens
S000776817,420233,Sphingobium chinhatense
S000804609,420955,Sphingobium olei
S000806000,420994,Sphingobium ummariense
S000843245,432308,Sphingobium rhizovicinum
S000927105,463825,Sphingobium qiguonii
S001046746,538379,Sphingobium quisquiliarum
S001099204,522773,Sphingobium lactosutens
S001199451,570446,Sphingobium faniae
S001241102,563163,Sphingobium vulgare
S001292438,529005,Sphingobium vermicomposti
S000001467,59803,Sphingomonas echinoides
S000007383,40683,Sphingomonas pruni
S000009304,40682,Sphingomonas mali
S000012774,40681,Sphingomonas asaccharolytica
S000015784,114404,Sphingomonas fennica
S000022290,99597,Sphingomonas pituitosa
S000112987,68569,Caulobacter leidyi
S000138899,237611,Sphingomonas abaci
S000145110,185949,Sphingomonas aurantiaca
S000145113,185950,Sphingomonas faeni
S000146770,185951,Sphingomonas aerolata
S000334614,172044,Sphingomonas yabuuchiae
S000381408,53317,Sphingomonas trueperi
S000382574,160791,Sphingomonas wittichii
S000383774,152682,Sphingomonas melonis
S000386317,266127,Sphingomonas soli
S000387421,93063,Sphingomonas aquatilis
S000387422,93064,Sphingomonas koreensis
S000413463,28213,Sphingomonas parapaucimobilis
S000413468,13656,Sphingomonas suberifaciens
S000437516,13689,Sphingomonas paucimobilis
S000439484,301154,Sphingomonas oligophenolica
S000441280,257003,Sphingomonas phyllosphaerae
S000444042,298708,Sphingomonas kaistensis
S000471092,237612,Sphingomonas panni
S000472457,429134,Sphingomonas desiccabilis
S000482243,310400,Sphingomonas yunnanensis
S000482850,76848,Sphingomonas roseiflava
S000482858,33051,Sphingomonas sanguinis
S000603877,344880,Sphingomonas dokdonensis
S000643543,370959,Sphingomonas mucosissima
S000690443,418184,Sphingomonas molluscorum
S000711118,392409,Sphingomonas jaspsi
S000749581,407019,Sphingomonas astaxanthinifaciens
S000770058,413712,Sphingomonas pseudosanguinis
S000806231,424800,Sphingomonas insulae
S000891929,397260,Sphingomonas sanxanigenens
S000893301,453846,Sphingomonas aestuarii
S001044889,529705,Sphingomonas changbaiensis
S001168624,511662,Sphingomonas japonica
S001188468,563996,Sphingomonas hankookensis
S001352288,634430,Sphingomonas rubra
S001548924,439228,Sphingomonas histidinilytica
S001576427,658225,Sphingomonas glacialis
S001578030,653954,Sphingomonas haloaromaticamans
S000103956,173675,Sphingopyxis witflariensis
S000387423,93065,Sphingopyxis taejonensis
S000392514,180400,Sphingopyxis chilensis
S000413461,28212,Sphingomonas adhaesiva
S000413462,33050,Sphingomonas macrogoltabidus
S000475022,266812,Sphingopyxis flavimaris
S000540605,279369,Sphingopyxis baekryungensis
S000627879,363839,Sphingopyxis ginsengisoli
S000903348,462372,Sphingopyxis panaciterrulae
S001293323,592051,Sphingopyxis soli
S001328242,429001,Sphingopyxis ummariensis
S001550745,651663,Sphingopyxis bauzanensis
S003610726,394732,Sphingopyxis marina
S003610727,394733,Sphingopyxis litoris
S000016693,335406,Sphingosinicella microcystinivorans
S000558533,333708,Sphingosinicella soli
S000644949,364098,Sphingosinicella xenopeptidilytica
S001328472,614671,Sphingosinicella vermicomposti
S001872808,517720,Stakelama pacifica
S000003443,542,Zymomonas mobilis
S000413466,33052,Sphingomonas terrae
S000995202,13688,Sphingomonas capsulata
S000001831,32002,Achromobacter denitrificans
S000399556,217204,Achromobacter insolitus
S000399557,217203,Achromobacter spanius
S000427400,72557,Achromobacter ruhlandii
S000427401,72556,Achromobacter piechaudii
S000654202,85698,Achromobacter xylosoxidans
S000447841,302406,Advenella kashmirensis
S000481204,310575,Advenella mimigardefordensis
S001152191,267800,Advenella incenata
S000532071,511,Alcaligenes faecalis
S000543171,364039,Azohydromonas australica
S000543172,45677,Azohydromonas lata
S000009593,94624,Bordetella petrii
S000015853,123899,Bordetella trematum
S000388692,521,Bordetella avium
S000388693,103855,Bordetella hinzii
S000437033,35814,Bordetella holmesii
S000437035,518,Bordetella bronchiseptica
S000437036,519,Bordetella parapertussis
S000437037,520,Bordetella pertussis
S000022480,124225,Brackiella oedipodis
S000007648,75697,Castellaniella defragrans
S000386313,266123,Castellaniella caeni
S000438516,56119,Castellaniella denitrificans
S001155654,546114,Castellaniella ginsengisoli
S001576207,659013,Castellaniella daejeonensis
S000415016,203699,Derxia gummosa
S000127600,90244,Oligella ureolytica
S000387862,90245,Oligella urethralis
S001418750,643674,Paenalcaligenes hominis
S000690817,380911,Parapusillimonas granuli
S000007045,106147,Pelistega europaea
S000390573,151784,Pigmentiphaga kullae
S000769180,414049,Pigmentiphaga daeguensis
S001097487,516702,Pigmentiphaga litoralis
S000541021,305977,Pusillimonas noertemannii
S000893393,453575,Pusillimonas ginsengisoli
S001576208,659016,Pusillimonas soli
S000012031,29575,Taylorella equigenitalis
S000428367,84590,Taylorella asinigenitalis
S000004195,28094,Burkholderia caryophylli
S000005166,41899,Burkholderia plantarii
S000007457,101571,Burkholderia ubonensis
S000007669,83784,Burkholderia sartisoli
S000008216,60549,Burkholderia phenazinium
S000008217,60548,Burkholderia graminis
S000012680,75105,Burkholderia caribensis
S000014055,159450,Burkholderia sacchari
S000015039,337,Burkholderia glumae
S000015422,60547,Burkholderia glathei
S000017474,87883,Burkholderia multivorans
S000022474,60550,Burkholderia pyrrocinia
S000130044,148447,Burkholderia phymatum
S000130669,157910,Burkholderia tuberum
S000368094,219649,Burkholderia unamae
S000388165,95486,Burkholderia cenocepacia
S000389259,134536,Burkholderia caledonica
S000389260,134537,Burkholderia fungorum
S000429041,13373,Burkholderia mallei
S000430787,196367,Burkholderia sordidicola
S000434814,169427,Burkholderia terricola
S000434817,169430,Burkholderia hospita
S000438836,57975,Burkholderia thailandensis
S000440046,92647,Burkholderia tropica
S000444177,273251,Burkholderia sabiae
S000444180,392320,Burkholderia nodosa
S000469110,36873,Burkholderia xenovorans
S000469284,984307,Burkholderia kururiensis
S000470134,311230,Burkholderia terrae
S000470135,311231,Burkholderia ginsengisoli
S000515943,321895,Burkholderia silvatlantica
S000532739,252970,Burkholderia phenoliruptrix
S000540546,261302,Burkholderia phytofirmans
S000607716,412963,Burkholderia rhizoxinica
S000618201,312026,Burkholderia mimosarum
S000654117,380675,Burkholderia soli
S000691651,386056,Burkholderia ferrariae
S000711754,342113,Burkholderia oklahomensis
S000711758,28450,Burkholderia pseudomallei
S000804593,417203,Burkholderia endofungorum
S000858498,420952,Burkholderia bryophila
S000858499,420953,Burkholderia megapolitana
S000870874,488446,Burkholderia latens
S000870875,488732,Burkholderia diffusa
S000870876,488730,Burkholderia arboris
S000870877,488731,Burkholderia seminalis
S000870878,488729,Burkholderia metallica
S000902812,28095,Burkholderia gladioli
S000903060,458836,Burkholderia sediminicola
S001328038,614212,Burkholderia oxyphila
S001349943,634127,Burkholderia heleia
S001572714,660537,Burkholderia acidipaludis
S002288480,482957,Burkholderia lata
S000620618,356302,Chitinimonas koreensis
S001171510,240412,Chitinimonas taiwanensis
S000383706,151654,Cupriavidus laharis
S000386216,248026,Cupriavidus pinatubonensis
S000388272,96344,Cupriavidus oxalaticus
S000388872,106590,Cupriavidus necator
S000391357,151783,Cupriavidus campinensis
S000391359,68895,Cupriavidus basilensis
S000395486,195930,Cupriavidus respiraculi
S000428669,82633,Cupriavidus pauculus
S001171508,164546,Cupriavidus taiwanensis
S001793984,659251,Cupriavidus pampae
S000018694,131080,Limnobacter thiooxidans
S000964342,481366,Limnobacter litoralis
S000017481,93219,Pandoraea norimbergensis
S000387938,93218,Pandoraea apista
S000387940,93221,Pandoraea pulmonicola
S000387941,93222,Pandoraea sputorum
S000405116,93220,Pandoraea pnomenusa
S001044330,445709,Pandoraea thiooxydans
S000381354,29443,Paucimonas lemoignei
S000730526,576610,Polynucleobacter necessarius
S001170764,556053,Polynucleobacter acidiphobus
S001170766,556055,Polynucleobacter rarus
S001187305,351345,Polynucleobacter cosmopolitanus
S000015593,28097,Ralstonia syzygii
S000129405,105219,Ralstonia mannitolilytica
S000425929,329,Ralstonia pickettii
S000429663,190721,Ralstonia insidiosa
S000776202,305,Ralstonia solanacearum
S000469505,221992,Wautersia numazuensis
S000017759,32040,Acidovorax konjaci
S000020603,86669,Acidovorax defluvii
S000131286,78229,Acidovorax anthurii
S000133753,187868,Acidovorax valerianellae
S000387923,80868,Acidovorax cattleyae
S000387924,80867,Acidovorax avenae
S000387925,80869,Acidovorax citrulli
S000428520,47920,Acidovorax delafieldii
S000428521,12917,Acidovorax facilis
S000428522,80878,Acidovorax temperans
S000607904,343013,Acidovorax caeni
S000651067,80867,Acidovorax oryzae
S001293324,592050,Acidovorax soli
S002287484,192843,Albidiferax ferrireducens
S000114995,179636,Alicycliphilus denitrificans
S000413519,28220,Brachymonas denitrificans
S000981182,491919,Brachymonas chironomi
S000647570,367474,Caenimonas koreensis
S000468017,307483,Caldimonas taiwanensis
S001093235,196015,Caldimonas manganoxidans
S000014472,160825,Comamonas koreensis
S000127018,108437,Comamonas nitrativorans
S000134051,225992,Comamonas kerstersii
S000134317,225991,Comamonas aquatica
S000389731,117506,Comamonas denitrificans
S000428528,32013,Comamonas terrigena
S000436037,285,Comamonas testosteroni
S000469634,265291,Comamonas badia
S000653829,379895,Comamonas odontotermitis
S000751126,408558,Comamonas composti
S001576239,663949,Comamonas zonglianii
S000015591,86182,Curvibacter lanceolatus
S000277658,247486,Curvibacter fontanus
S000428512,80879,Curvibacter delicatus
S000439510,230310,Curvibacter gracilis
S000010699,80866,Delftia acidovorans
S000146281,180282,Delftia tsuruhatensis
S001169258,558537,Delftia lacustris
S000384110,164759,Diaphorobacter nitroreducens
S001095718,491745,Diaphorobacter oryzae
S000384594,180194,Giesbergeria giesbergeri
S000384597,180197,Giesbergeria anulus
S000428510,80883,Giesbergeria sinuosa
S000610618,314200,Giesbergeria voronezhensis
S000610620,314202,Giesbergeria kuznetsovii
S000387155,65786,Hydrogenophaga intermedia
S000428524,65656,Hydrogenophaga taeniospiralis
S000428525,65655,Hydrogenophaga palleronii
S000428526,47421,Hydrogenophaga pseudoflava
S000428527,65657,Hydrogenophaga flava
S000471102,249409,Hydrogenophaga atypica
S000471103,249410,Hydrogenophaga defluvii
S000649815,370976,Hydrogenophaga caeni
S000859919,439611,Hydrogenophaga bisanensis
S000428509,80880,Hylemonella gracilis
S000264515,198706,Lampropedia hyalina
S002967175,540060,Limnohabitans planktonicus
S002967176,540061,Limnohabitans parvus
S002967177,544681,Limnohabitans australis
S003258846,323423,Limnohabitans curvus
S000106516,183670,Macromonas bipunctata
S000105822,86180,Malikia spinosa
S000539474,263067,Malikia granosa
S000263441,219182,Ottowia thiooxydans
S000015214,304,Pelomonas saccharophila
S000964798,431058,Pelomonas aquatica
S000964802,431059,Pelomonas puraquae
S000399364,216465,Polaromonas naphthalenivorans
S000437168,37448,Polaromonas vacuolata
S000531418,332657,Polaromonas aquatica
S000559080,335476,Polaromonas hydrogenivorans
S000902981,457502,Polaromonas jejuensis
S000843442,433924,Pseudacidovorax intermedius
S000440214,255042,Pseudorhodoferax caeni
S001154007,545864,Pseudorhodoferax soli
S000388105,94132,Ramlibacter tataouinensis
S000394160,204072,Ramlibacter henchirensis
S001019568,28066,Rhodoferax fermentans
S001873663,81479,Rhodoferax antarcticus
S000651638,376175,Schlegelella aquatica
S000842174,215580,Schlegelella thermodepolymerans
S000005441,80881,Simplicispira metamorpha
S000428511,80882,Simplicispira psychrophila
S000649819,370980,Simplicispira limi
S000021263,34073,Variovorax paradoxus
S000603880,344883,Variovorax dokdonensis
S000627894,363844,Variovorax ginsengisoli
S000651727,376815,Variovorax soli
S000941609,436515,Variovorax boronicumulans
S000638909,364317,Verminephrobacter eiseniae
S000390657,151755,Xenophilus azovorans
S000893289,452922,Xenophilus aerolatus
S001239268,582607,Kinneretia asaccharophila
S000351461,158899,Collimonas fungivorans
S000357504,279113,Collimonas pratensis
S000357513,279058,Collimonas arenae
S000022017,75659,Duganella zoogloeoides
S000461649,246602,Duganella violaceinigra
S000003243,92645,Herbaspirillum frisingense
S000014269,964,Herbaspirillum seropedicae
S000334724,211589,Herbaspirillum chlorophenolicum
S000384596,180195,Herbaspirillum autotrophicum
S000387927,80842,Herbaspirillum rubrisubalbicans
S000432334,213312,Herbaspirillum lusitanum
S000439511,863372,Herbaspirillum huttiense
S000588265,341045,Herbaspirillum hiltneri
S000604555,346179,Herbaspirillum rhizosphaerae
S001189393,568783,Herbaspirillum aquaticum
S000453533,204773,Herminiimonas arsenicoxydans
S000574631,303380,Herminiimonas fonticola
S000592630,345342,Herminiimonas aquatilis
S000824200,427333,Herminiimonas saxobsidens
S001095956,523788,Herminiimonas glaciei
S000006620,29581,Janthinobacterium lividum
S000008887,55508,Janthinobacterium agaricidamnosum
S000437784,47229,Massilia timonae
S000515996,321982,Massilia dura
S000515997,321983,Massilia albidiflava
S000515998,321984,Massilia plicata
S000515999,321985,Massilia lutea
S000650723,373040,Massilia aurea
S000860209,442526,Massilia brevitalea
S000893528,453817,Massilia aerilata
S001153807,544911,Massilia niastensis
S001153808,544910,Massilia niabensis
S001549832,648894,Massilia jejuensis
S000541014,286638,Naxibacter alkalitolerans
S000901781,457921,Naxibacter varians
S000901783,457923,Naxibacter haematophilus
S001549833,648895,Naxibacter suwonensis
S000381865,69280,Oxalicibacterium solurbis
S000804872,179467,Oxalicibacterium flavum
S001415955,573739,Oxalicibacterium horti
S001415957,573741,Oxalicibacterium faecigallinarum
S000843932,847,Oxalobacter formigenes
S000005555,34070,Telluria chitinolytica
S000007395,34071,Telluria mixta
S000728100,401471,Undibacterium parvum
S000728101,401470,Undibacterium pigrum
S001610569,666702,Undibacterium oligocarboniphilum
S001239099,487175,Parasutterella excrementihominis
S001587428,626947,Parasutterella secunda
S000543947,234908,Sutterella stercoricanis
S000994710,437898,Sutterella parvirubra
S002035496,40545,Sutterella wadsworthensis
S000016767,297,Hydrogenophilus thermoluteolus
S001240710,545536,Hydrogenophilus islandicus
S000356845,224436,Petrobacter succinatimandens
S001872154,649841,Sulfuricella denitrificans
S000351771,203471,Tepidiphilus margaritifer
S000016476,36861,Thiobacillus denitrificans
S000437890,47959,Thiobacillus aquaesulis
S000541751,931,Thiobacillus thioparus
S001153280,543892,Thiobacillus thiophilus
S000418497,233101,Methylobacillus pratensis
S000625484,405,Methylobacillus flagellatus
S000439756,17,Methylophilus methylotrophus
S000439757,45393,Methylophilus leisingeri
S001239900,492660,Methylophilus rhizosphaerae
S001352921,640084,Methylophilus flavus
S001352922,640108,Methylophilus luteus
S000625483,359408,Methylotenera mobilis
S000502276,184077,Methylovorus mays
S000319395,153491,Alysiella crassa
S000429659,194196,Alysiella filiformis
S000722430,396808,Andreprevotia chitinilytica
S000980067,1121000,Andreprevotia lacus
S000020486,181658,Aquaspirillum putridiconchylium
S000384591,190,Aquaspirillum serpens
S000653121,332411,Aquitalea magnusonii
S001097868,519081,Aquitalea denitrificans
S000319396,494,Bergeriella denitrificans
S000441003,230667,Chitinibacter tainanensis
S001293201,591203,Chitinibacter alvei
S000636104,362520,Chitinilyticum aquatile
S001099283,1121276,Chitinilyticum litopenaei
S001152053,553088,Chitiniphilus shinanonensis
S000368412,251747,Chromobacterium subtsugae
S000722139,394935,Chromobacterium haemolyticum
S000927287,467180,Chromobacterium aquaticum
S001198152,686830,Chromobacterium pseudoviolaceum
S002287308,536,Chromobacterium violaceum
S000319394,153493,Conchiformibius steedae
S000391664,211502,Conchiformibius kuhniae
S000730527,400948,Deefgea rivuli
S001199188,570276,Deefgea chitinilytica
S000436066,539,Eikenella corrodens
S000020246,83765,Formivibrio citricus
S000721484,397457,Gulbenkiania mobilis
S001416236,375574,Gulbenkiania indica
S000436065,537,Iodobacter fluviatilis
S001329342,613195,Jeongeupia naejangsanensis
S000412963,504,Kingella kingae
S000414302,505,Kingella oralis
S000436070,502,Kingella denitrificans
S000543982,265175,Kingella potus
S000392882,168471,Laribacter hongkongensis
S000622317,356662,Leeia oryzae
S000438740,57480,Microvirgula aerodenitrificans
S000002008,28449,Neisseria subflava
S000003950,485,Neisseria gonorrhoeae
S000008913,489,Neisseria polysaccharea
S000021908,486,Neisseria lactamica
S000022013,492,Neisseria animalis
S000413195,267212,Neisseria bacilliformis
S000414306,484,Neisseria flavescens
S000414308,493,Neisseria canis
S000414309,495,Neisseria elongata
S000429658,194197,Neisseria dentiae
S000541488,326522,Neisseria animaloris
S000541489,326523,Neisseria zoodegmatis
S001329028,607711,Neisseria wadsworthii
S001329030,607712,Neisseria shayeganii
S001873658,90242,Neisseria iguanae
S000721498,400061,Paludibacterium yongneupense
S000892548,451637,Pseudogulbenkiania subflava
S000439895,300266,Silvimonas terrae
S000994714,449662,Silvimonas iriomotensis
S000994715,449663,Silvimonas amylolytica
S000391661,72,Simonsiella muelleri
S000806063,422441,Stenoxybacter acetivorans
S000539445,252130,Uruburuella suis
S000414312,61,Vitreoscilla stercoraria
S002167707,63,Vitreoscilla filiformis
S000001858,45465,Vogesella indigofera
S000892547,450366,Vogesella perlucida
S000980068,488212,Vogesella lacus
S001576345,657276,Vogesella mureinivorans
S000384490,915,Nitrosomonas europaea
S000396471,916,Nitrosomonas eutropha
S002291018,1231,Nitrosospira multiformis
S000541093,307497,Spirillum winogradskyi
S002035499,968,Spirillum volutans
S000000311,182180,Azoarcus anaerobius
S000001335,59406,Azoarcus evansii
S000008376,200254,Azoarcus buckelii
S000387088,41977,Azoarcus communis
S000387090,29545,Azoarcus indigens
S000387200,92003,Azoarcus toluclasticus
S000386316,266126,Azonexus caeni
S000387095,146940,Azonexus fungiphilus
S000776475,418702,Azonexus hydrophilus
S000387092,146939,Azospira oryzae
S000902167,404405,Azospira restricta
S000387091,146938,Azovibrio restrictus
S000428030,73030,Dechloromonas agitata
S000543875,281362,Dechloromonas denitrificans
S000571898,337779,Dechloromonas hortensis
S000481203,311182,Denitratisoma oestradiolicum
S000018565,76259,Ferribacterium limneticum
S000806199,424218,Georgfuchsia toluolica
S000653646,378211,Methyloversatilis universalis
S000002066,167645,Propionivibrio limicola
S000019319,83767,Propionivibrio dicarboxylicus
S000387150,65401,Propionivibrio pelophilus
S000434377,138118,Quatrionicoccus australiensis
S000436226,1067,Rhodocyclus purpureus
S001019565,1066,Rhodocyclus tenuis
S000365517,323621,Shinella granuli
S000776258,417745,Shinella kummerowiae
S000870473,415996,Shinella yambaruensis
S001294604,544480,Shinella fusca
S000137022,157592,Sterolibacterium denitrificans
S002235982,748811,Sulfuritalea hydrogenivorans
S000000824,59405,Thauera aromatica
